author_idA	author_idB	n_joint_papers	n_joint_papers_frac
29301117	38300970	2	.291666666666
28134877	38300978	1	.166666666666
9810657	38302023	1	.142857142857
10679976	38302023	2	.249999999999
36556679	38302023	5	1.283333333332
12338510	38306028	1	.083333333333
12879900	38306028	3	.378968253968
29002313	38306028	29	5.186904761899
6588941	38306112	5	.678571428571
8784536	38306112	1	.035714285714
17304510	38306112	1	.076923076923
19900326	38306112	1	.021739130434
27121010	38306112	2	.114285714285
27513544	38306112	1	.021739130434
34319367	38306112	2	.095454545454
25504187	38313126	1	.026315789473
776490	38323237	1	.071428571428
3377813	38323237	1	.500000000000
4870213	38323237	2	.166666666666
30880741	38323237	29	7.903968253962
38155512	38323237	2	.087121212120
27599697	33884380	6	.734956709955
15329855	33884818	6	.976190476189
19111113	33884818	5	.833333333332
2722655	33885980	5	.959523809523
7130784	33885980	4	.866666666666
14735707	33885980	7	1.348412698412
19976838	33885980	19	3.386904761900
31237485	33885980	6	.778943278941
22538137	33887784	1	.111111111111
31417266	33887784	1	.066666666666
10451574	33899736	1	.083333333333
18519591	33899736	1	.071428571428
4736019	33902126	6	.962301587300
15010049	33902126	6	.728968253967
19225602	33902126	43	7.209523809515
19441691	33902126	19	3.568290043287
22072051	33902126	4	.343540669856
26166189	33902126	1	.125000000000
26529094	33902126	3	.533333333332
27154339	33902126	2	.309523809523
32461719	33902126	1	.142857142857
33163681	33902126	7	1.059523809523
33571476	33902126	1	.100000000000
5533868	33907750	1	.083333333333
14026659	33907750	2	.190909090909
15908228	33907750	1	.040000000000
27310744	33907750	2	.342857142857
31488786	33907750	3	.516190476190
873123	33907897	2	.108187134502
2515316	33907897	1	.125000000000
6156522	33907897	1	.125000000000
8210448	33907897	4	.500595238094
10610433	33907897	3	.650000000000
10619476	33907897	8	1.324999999998
13746647	33907897	1	.090909090909
16683483	33907897	2	.226190476190
17304510	33907897	4	.422222222222
19209694	33907897	1	.090909090909
19236663	33907897	1	.083333333333
24602291	33907897	10	1.079166666664
31552575	33907897	5	.594877344877
33117230	33907897	1	.111111111111
5533033	33907898	17	4.466666666665
764305	34046137	1	.333333333333
6925129	34046137	2	.283333333333
9810657	34046137	2	.642857142857
16447428	34046137	13	1.619047619044
23271318	34046137	1	.166666666666
27274688	34046137	2	.375000000000
2351832	34052177	2	.210144927535
29072422	34052177	1	.142857142857
30174035	34052177	1	.090909090909
32609289	34052177	1	.090909090909
2451690	34067962	3	.642857142856
10121303	34067962	1	.142857142857
13787950	34067962	6	.473999100313
21380152	34067962	6	.473999100313
26833100	34067962	2	.450000000000
28814317	34067962	2	.174242424242
29324765	34067962	13	1.947161172158
5130594	34108222	2	.267857142857
10254056	34108222	1	.083333333333
11778136	34108222	1	.100000000000
12724852	34108222	3	.344877344877
13663266	34108222	5	.615079365078
12455385	34108223	13	5.116666666665
32364295	34108223	2	.500000000000
8971369	34119908	16	5.066666666665
7991166	34128047	1	.250000000000
29187725	34130606	1	.125000000000
2733729	34130610	8	3.249999999999
962294	34137040	1	1.000000000000
3840496	34137040	1	.090909090909
1436308	34143953	13	1.934956709955
16428393	34143953	1	.200000000000
29909329	34143953	1	.200000000000
3791948	34144554	15	7.420833333332
20076777	34144554	1	.062500000000
23229804	34167293	9	2.161111111110
30153385	34167293	1	.111111111111
31065644	34167293	1	.200000000000
6785472	34167297	1	.142857142857
12603070	34169320	5	1.449999999999
2451690	34169549	25	5.452380952376
12367729	34169549	4	.219451548733
21664175	34169549	10	2.909523809522
28395993	34169549	1	1.000000000000
13809456	34193960	2	.277777777777
13549680	34201652	2	.277777777777
19491088	34209548	1	.090909090909
19953899	34209548	1	.166666666666
30181919	34209548	1	.058823529411
228908	34212559	116	19.345432182174
2573323	34212559	1	.100000000000
4846620	34212559	1	.111111111111
11850827	34212559	1	.142857142857
16048711	34212559	5	.858333333332
21402004	34212559	1	.111111111111
954390	34232298	29	7.826190476183
14149155	34232298	1	.016949152542
32562165	34232298	1	.016949152542
25682957	34235290	14	2.299476911974
32692668	34235290	1	.062500000000
27855872	34246359	52	3.726903508221
30859670	34246359	76	11.072445304241
1573653	34256279	3	.485714285714
4179146	34256279	1	.071428571428
9858538	34256279	3	.355555555555
12310098	34256279	18	2.591901154399
25500023	34256279	4	.376165501165
1429594	34261324	1	.111111111111
3222419	34261324	4	.356944444444
8194383	34261324	1	.055555555555
9597302	34261324	7	.844841269839
20743789	34261324	4	.385714285713
26990698	34261324	1	.111111111111
28508246	34261324	2	.130252100839
8228823	34319367	4	.540909090909
32472328	34319367	1	.055555555555
801988	34324802	1	.200000000000
3654320	34324802	20	3.101190476188
8247126	34324802	2	.325000000000
8353726	34324802	1	.166666666666
9936950	34324802	75	12.685380774185
15997748	34324802	1	.200000000000
21445454	34324802	2	.208333333333
27108566	34324802	1	.083333333333
32346419	34324802	1	.083333333333
8680829	34324915	2	.325000000000
9882133	34324915	1	.013157894736
12795320	34324915	1	.100000000000
28244814	34324915	1	.250000000000
29152009	34324915	1	.013157894736
30425237	34324915	2	.250000000000
10903033	34324917	5	2.166666666666
11073340	34362234	2	.400000000000
3196836	34363026	2	.225000000000
7167919	34363026	1	.071428571428
9162291	34363026	2	.242857142857
9486948	34363026	1	.142857142857
13778515	34363026	8	.976526251525
22978462	34363026	1	.166666666666
23249851	34363026	2	.366666666666
32839415	34363026	1	.142857142857
712976	34365059	15	1.620121871590
5409487	37361050	2	.311111111111
9737229	37361050	2	.285714285714
12205783	37361050	5	.252631578947
1470337	37373338	2	.416666666666
1795380	37373338	1	.333333333333
15545484	37373338	4	.634523809523
17618875	37373338	4	.301465201465
32165367	37373338	1	.166666666666
32244216	37373338	1	.200000000000
4423858	37376618	7	2.499999999999
10817948	37376618	17	10.999999999999
17118065	37377755	1	.111111111111
24505387	37377755	1	.166666666666
37085236	37377755	1	.200000000000
16527565	37390810	1	.142857142857
26453416	37396291	1	.200000000000
28132519	37396291	10	2.249999999999
28208429	37398525	2	.291666666666
21203743	37402997	3	.999999999999
31223047	37420999	6	1.559523809522
3406833	37425488	5	1.235353535353
25815899	37425488	3	.699999999999
28120155	37425488	10	3.299999999999
1419581	37425539	1	.250000000000
9158011	37425539	3	.400432900432
9662679	37425539	1	.090909090909
23646169	37425539	3	.400432900432
27486571	37425539	1	.333333333333
4881611	37440465	1	.166666666666
19161449	37440465	15	2.504761904759
1042012	37446838	7	1.766666666666
6310423	37446838	7	1.166666666666
23247120	37446838	4	.458333333333
11069692	37459155	1	.125000000000
23534936	37509178	1	.111111111111
22338335	37509858	1	.333333333333
18194979	37529623	11	3.033333333331
587063	37530671	80	6.175241241876
3369392	37530671	3	.566666666666
13682771	37530671	2	.309523809523
19617446	37530671	1	.100000000000
21107962	37530671	239	40.701551635769
23600538	37530671	17	3.502380952379
26798944	37530671	1	.090909090909
19096322	37533087	25	5.389296814292
19160754	37533087	4	1.625000000000
22828712	37533087	1	.111111111111
30071984	37533087	8	.649950049948
32062251	37541874	1	.200000000000
26583863	37542285	5	1.183333333333
34700123	37542285	1	.333333333333
30865979	37547342	1	.125000000000
976939	37558751	1	.100000000000
3424875	37558751	2	.642857142857
10758188	37558751	1	.100000000000
11043893	37558751	1	.250000000000
12844637	37558751	1	.066666666666
15908228	37558751	1	.125000000000
28194330	37558751	17	1.801020058367
30536239	37558751	1	.100000000000
6422022	37569311	2	.392857142857
7450901	37569311	1	.090909090909
10154647	37569311	4	.703968253968
21664175	37569311	1	.083333333333
24575234	37569311	1	.111111111111
25553576	37569311	1	.055555555555
26990698	37569311	1	.166666666666
28194330	37569311	2	.111111111110
16943686	37584890	1	.018518518518
12388493	37585263	4	.916666666666
13085008	37585263	2	.325000000000
16552481	37585263	1	.071428571428
36301432	37585263	1	.333333333333
2533106	37590186	2	.188034188034
1419581	37590940	10	1.911111111109
3040184	37590940	4	.999999999999
7904923	37590940	2	.267857142857
12736919	37590940	91	22.521031746019
14060759	37590940	4	.503968253967
19225602	37590940	10	1.688492063489
25817441	37590940	1	.200000000000
33163681	37590940	7	.924999999999
37590186	37590940	2	.366666666666
6156698	37597873	2	.366666666666
8895650	37597873	4	.712500000000
28278256	37597873	2	.333333333332
18271280	37610343	3	.491666666666
672376	37627678	1	.125000000000
5833883	37627678	1	.166666666666
6475972	37627678	2	.533333333333
8703470	37627678	6	.941666666665
10613891	37627678	73	13.981469815859
15009347	37627678	2	.253968253968
19424032	37627678	6	1.120634920633
29002313	37627678	2	.267857142857
29313363	37627678	2	.309523809523
32839415	37627678	1	.111111111111
12054231	37643792	25	3.506045796303
29501396	37643792	18	1.539379129637
366398	37652799	6	1.108333333333
7587664	37652799	3	.600000000000
26748325	37652799	10	2.652020202018
21142238	37655156	4	.561111111111
6925129	37655362	1	.142857142857
7870676	37655362	1	.076923076923
12654850	37655362	2	.188034188034
2511636	37664610	3	1.333333333333
21209476	37664610	2	.350000000000
32190055	37664610	1	.100000000000
3221178	37678663	1	.017241379310
3415194	37678663	2	.666666666666
9190593	37678663	21	4.105733442798
26415292	37688945	8	2.472222222221
37299654	37688945	2	.400000000000
1768914	37694268	11	1.053943278942
19442403	37694268	5	.859523809523
28136064	37694268	1	.200000000000
11664158	37702016	9	2.999999999997
13732203	37702016	1	.250000000000
23041893	37702021	1	.111111111111
29099068	37702021	3	.259462759462
8817087	37739258	1	.055555555555
23249851	37739258	1	.090909090909
23484414	37739258	3	.700000000000
1229707	37741219	8	.531125818624
13428903	37741219	1	.500000000000
18399556	37741219	3	.344877344877
24635601	37741219	5	.588888888887
28154699	37741219	22	4.635714285710
28795930	37741219	3	.311904761904
37324370	37741219	3	.811111111111
3040184	37742320	1	.090909090909
6595057	37742320	1	.111111111111
19145435	37742320	5	.706349206348
31568063	37745685	2	.499999999999
413232	37760564	1	.166666666666
11636666	37760564	1	.111111111111
14381357	37760564	1	.111111111111
22212552	37760564	2	.249999999999
25716767	37760564	1	.090909090909
23041893	37762488	1	.100000000000
29099068	37762488	8	1.022222222220
2823593	37763677	16	1.814480368638
28219614	37763677	2	.095860566448
4454336	37768836	1	.200000000000
10401034	38327393	1	.142857142857
4530083	38340120	9	1.473015873014
12864542	38340120	2	.333333333332
6392424	38347713	1	.166666666666
10234442	38347713	1	.250000000000
16444743	38347713	25	7.966666666663
7899277	38348482	6	.755591630591
31455457	38348482	1	.142857142857
31486569	38348482	1	.142857142857
17062886	38349177	8	1.490909090907
18069067	38349177	1	.142857142857
21386907	38349177	4	.926190476190
23058546	38349177	1	.083333333333
34882979	38349177	1	.047619047619
4177420	38353075	1	.100000000000
5491457	38353075	11	1.257875457873
7651618	38353075	7	.577319902318
9305877	38353075	41	6.322525105606
14074883	38353075	1	.100000000000
21080222	38353075	1	.142857142857
26365527	38353075	2	.325000000000
33525873	38353075	2	.236111111111
36132211	38353075	6	1.275000000000
12534123	38382909	13	4.626190476189
17052918	38382909	5	1.999999999998
19731682	38382909	3	.616666666666
36618619	38382909	9	2.699999999997
22072051	38385141	7	1.409523809522
8587071	38446220	7	.723845598844
26171998	38446220	5	.833333333332
37890469	38453832	4	.360750360749
12626101	38483563	1	.142857142857
30059772	38483563	2	.116666666666
2714384	38498610	2	.325000000000
9069839	38498610	1	.125000000000
9611626	38498610	1	.142857142857
11960106	38498610	2	.342857142857
13103611	38498610	1	.125000000000
10455301	38499210	1	.000808407437
12717918	38499210	2	.416666666666
22546641	38499210	2	.003802419413
26475335	38499210	5	1.009523809523
38323237	38499210	39	15.564682539678
24700964	38499525	5	.351465201464
38168726	38499525	1	.250000000000
2875230	38500758	1	.200000000000
26697676	38500758	1	.166666666666
14439864	38513505	1	.500000000000
13548294	38516297	1	.111111111111
31527181	38516297	6	1.167857142857
15967592	38534223	1	.111111111111
34167293	38534223	1	.111111111111
1683873	38540008	6	.806349206348
7780035	38540008	1	.076923076923
7794838	38540008	5	.527417027416
12437080	38540008	4	.749999999999
15399452	38540008	1	.071428571428
28303566	38540008	1	.071428571428
1250652	38543565	5	.546464646463
3423768	38543565	4	.577380952380
4881611	38543565	1	.166666666666
8868202	38543565	1	.200000000000
9597302	38543565	1	.111111111111
16073569	38543565	1	.071428571428
17828521	38543565	2	.277777777777
21217068	38543565	1	.142857142857
34487964	38543565	14	3.225432900430
5553006	38552960	1	.125000000000
17239148	38552960	3	.347222222222
34479995	38552960	1	.250000000000
8533094	38573572	3	.117249417248
17891660	38573572	4	.260025062655
27624442	38573572	1	.038461538461
33031916	38573572	9	.670032745030
12874893	38580803	17	4.022222222220
25609019	38580803	1	.017857142857
2635155	38588075	4	1.833333333333
22661845	38588075	2	1.000000000000
16994855	38589186	2	.236111111111
37038645	38589186	3	.212669683257
37854755	38589186	1	.058823529411
873123	38596440	32	5.360407647902
1042987	38596440	1	.125000000000
7483031	38596440	3	.316666666666
7945472	38596440	1	.066666666666
8965492	38596440	1	.142857142857
8989616	38596440	8	1.073412698411
10254056	38596440	1	.090909090909
12676734	38596440	1	.076923076923
12739614	38596440	1	.000405515004
13937479	38596440	18	2.917279942277
16683483	38596440	2	.392857142857
20330893	38596440	20	3.722538409299
20375543	38596440	1	.090909090909
26674406	38596440	1	.090909090909
27599697	38596440	3	.112305892097
30536239	38596440	1	.100000000000
30544313	38596440	12	2.005952380951
33024717	38596440	1	.066666666666
35215930	38596440	1	.250000000000
35998447	38596440	1	.019607843137
14556459	38604460	1	.111111111111
22515475	38604460	3	.811111111111
15312358	38624924	5	1.092857142856
2789175	38631975	1	.071428571428
6834091	38631975	1	.250000000000
8099301	38631975	2	.215909090909
17531364	38631975	6	.613690476190
24453812	38631975	1	.071428571428
26802251	38631975	3	.333766233766
30215368	38631975	1	.111111111111
34893945	38631975	2	.249999999999
35359275	38631975	2	.366666666666
2708133	38649284	1	.142857142857
12123734	38661170	1	.166666666666
7886567	38665962	2	.222222222222
870892	38669398	3	.270454545454
29765621	38669398	32	5.027326839823
858370	38693551	2	.208333333333
37025958	38693551	1	.111111111111
10296023	38710899	33	8.060714285709
10370480	38710899	1	.100000000000
14269183	38710899	1	.000789265982
24505387	38710899	1	.000405515004
27624442	38710899	1	.166666666666
36563641	38710899	1	.142857142857
38155512	38710899	1	.100000000000
3040184	38714508	1	.083333333333
34402625	38714508	1	.125000000000
23478931	38724723	2	.533333333333
37319188	38740582	1	.111111111111
25686841	38740906	1	.166666666666
5915024	38747868	2	.375000000000
26233643	38747868	1	.250000000000
29301289	38747868	7	1.017857142856
34440848	38747868	4	1.833333333333
14375356	38755928	10	2.592857142854
2397125	38758676	4	.676190476189
2892190	38758676	1	.250000000000
3244878	38758676	9	1.552380952378
12700718	38758676	1	.100000000000
13375985	38758676	4	.850000000000
16038057	38758676	1	.125000000000
19275078	38758676	2	.342857142857
22876550	38758676	3	.390909090909
26613715	34817203	1	.166666666666
34538375	34817203	5	.761544011543
1399561	34819143	3	.311317254174
8094966	34819143	5	.745634920634
12021112	34819143	1	.166666666666
12069812	34819143	33	5.734583753751
14826793	34819143	8	1.765151515149
16453285	34819143	4	1.083333333332
19258045	34819143	2	.082633053220
20341356	34819143	5	.757575757575
23965259	34819143	8	1.949675324674
24178670	34819143	3	.549242424242
26421938	34819143	1	.166666666666
27130789	34819143	1	.062500000000
29909329	34819143	1	.100000000000
17531364	34824515	1	.071428571428
22424179	34827942	6	.807081807080
29269844	34846943	2	.361111111111
7586238	34852104	6	.910714285712
8496576	34852104	1	.050000000000
24957771	34852104	2	.302631578947
26285417	34855558	1	.111111111111
957212	34861270	5	.657575757573
3896029	34861270	1	.066666666666
11606903	34861270	1	.166666666666
11790171	34861270	2	.166666666666
16096459	34861270	4	.816666666666
19739078	34861270	5	.622222222222
28219614	34861270	1	.090909090909
33087689	34861270	5	.983333333332
17174089	34864346	1	.100000000000
4881611	34866930	4	.566666666666
24700964	34866930	2	.103174603174
25672813	34866930	19	3.909523809519
8116523	34871199	1	.200000000000
22826060	34871199	2	.225000000000
17639860	34882979	3	.509523809523
25879757	34883449	11	1.919444444443
31078585	34883449	1	.083333333333
6099414	34890372	1	.166666666666
16062807	34890372	1	.200000000000
6787139	34893945	4	.366666666666
9234461	34893945	37	15.299242424237
12757656	34893945	2	.250000000000
22149864	34893945	2	.400000000000
10348707	34894842	1	.166666666666
1923475	34908710	1	.200000000000
28362180	34908710	10	2.959523809523
31904240	34908710	1	.200000000000
18684257	34930829	1	.142857142857
31939939	34930829	10	2.884523809522
1288282	34932087	3	.452380952380
3271231	34932087	3	.542857142857
7148069	34932087	3	.385714285714
8223547	34932087	1	.090909090909
12676734	34932087	4	.517857142857
18211979	34932087	1	.142857142857
20341356	34932087	2	.392857142857
23965259	34932087	1	.125000000000
25234907	34932087	1	.111111111111
28484218	34932087	15	2.221031746030
18932217	34950623	1	.111111111111
20784300	34950623	1	1.000000000000
28333353	34950623	1	.333333333333
33467337	34950623	32	11.833344433341
6358036	34953828	1	.076923076923
10378786	34953828	1	.076923076923
12795320	34953828	9	2.792857142855
11442096	34961098	3	.616666666666
4651519	34965460	3	.476190476189
19135593	34965460	2	.215909090909
9220066	34981606	1	.043478260869
11532557	34981606	5	.322161172160
2326932	34982032	1	.200000000000
3050541	34982032	3	.453968253968
28076956	34982032	13	2.421428571426
34819143	34982032	25	4.634126984122
8858495	34994349	9	3.016666666666
11507201	34994349	1	.333333333333
17273696	34994349	1	.200000000000
30865979	34994349	1	.200000000000
17491889	34994659	3	.396825396825
7504511	34994775	156	.070509950165
9006366	34994775	238	.106369399503
31799195	34994775	103	.051339168207
32818459	34994775	128	.058697596642
6443084	34999838	1	.166666666666
9015848	34999838	1	.040000000000
1399561	35001244	2	.253968253968
1748011	35001244	7	1.078968253967
2810132	35001244	1	.200000000000
5252050	35001244	1	.200000000000
9412929	35001244	3	.244444444443
14074883	35001244	2	.211111111111
16683483	35001244	4	.727777777777
26727959	35001244	1	.100000000000
28134877	35001244	8	.734361471860
28657124	35001244	1	.250000000000
2256627	35015139	1	.142857142857
18749736	35045830	1	.333333333333
17891660	35054217	4	.634523809523
24013514	35054217	12	2.242857142855
7556572	35068428	1	.083333333333
18399556	35068428	22	2.615584415581
20803020	35068428	2	.042147293699
23596622	35074081	1	.125000000000
12679906	35075257	1	.166666666666
17232892	35075257	1	.166666666666
21952441	35079540	7	2.499999999999
3734276	35086851	1	.250000000000
8821484	35097461	6	.784523809523
12708145	35097461	3	.650000000000
5796659	35100925	2	1.000000000000
8640345	35100925	3	.396825396825
16134312	35100925	5	1.027777777777
32105484	35100925	1	.111111111111
4275797	35103366	1	.071428571428
10028097	35106242	46	8.093917601998
12302621	35106242	13	2.111050061048
22876550	35106242	1	.142857142857
6156522	35123639	1	.055555555555
6752339	35123639	4	.339379084966
15161914	35123639	2	.325000000000
31114986	35123639	3	.575000000000
31552575	35123639	1	.055555555555
17514194	35124383	6	1.133333333332
18399556	35199270	3	.583333333332
32395310	35199270	1	.142857142857
33171141	35199270	7	1.799999999998
4615621	35208953	3	.444444444443
29285108	35215930	1	.250000000000
2256627	35218249	3	.467857142857
17239148	35218249	1	.166666666666
27721687	35218249	2	.250000000000
35102320	35218249	2	.333333333333
19494370	35221299	4	.704656862744
3904089	35227592	1	.018181818181
15860306	35227592	1	.111111111111
19491088	35227592	7	.675274725273
22876550	35227592	2	.219780219780
25716767	35231166	3	.410256410255
1202046	35231439	2	.114379084966
3040184	35231439	2	.114379084966
32169687	35231439	1	.200000000000
8214942	35234167	2	.177777777777
27312098	34634795	1	.090909090909
27939367	34634795	1	.100000000000
28354629	34634795	2	.325000000000
29086668	34634795	2	.309523809523
30068258	34634795	8	1.376190476189
8304267	34650825	1	.058823529411
12802335	34650825	1	.142857142857
15610010	34650825	2	.176923076923
27243223	34650825	2	.139423076923
3942806	34659513	5	.703968253968
7785751	34659513	29	12.924242424237
27919008	34659513	67	17.120310245298
6409004	34660222	4	1.176190476190
12295389	34660222	1	.111111111111
30193200	34666488	1	.100000000000
32021848	34666488	3	.676190476190
31225738	34682188	2	.342857142857
17617834	34692829	3	.367857142857
23058546	34696997	3	.138596491227
8288898	34700123	1	.111111111111
21948485	34700123	1	.250000000000
26145669	34705460	4	.545634920634
647016	34711622	2	.416666666666
8369167	34711622	15	1.957972582970
8623524	34711622	1	.100000000000
9567516	34711622	7	1.253267973854
21642030	34711622	3	.433333333332
29681271	34711622	5	1.444444444443
31537939	34711622	9	1.459956709956
22797567	34713615	13	2.552380952378
30880741	34713615	2	.309523809523
5804512	34720194	1	.333333333333
23514612	34729045	2	.533333333333
9006366	34736790	346	.155577797082
4195603	34749717	10	.518634288189
6773045	34749717	7	.446720354805
7988554	34749717	2	.078787878787
15656414	34749717	2	.077380952380
24957771	34749717	10	.667508205584
31645133	34749717	26	1.448491238935
5348741	34750199	9	1.237637362635
11060512	34750199	7	1.077380952380
25436131	34750199	1	.125000000000
6319492	34757474	2	.291666666666
8533094	34757474	1	.125000000000
27327562	34757474	4	.477777777777
29765621	34757474	1	.100000000000
31110631	34768788	2	.361111111111
6831991	34770136	1	.333333333333
26551537	34770136	1	.333333333333
13395185	34787714	6	.256421356419
14692175	34787714	1	.066666666666
23554713	34787714	1	.083333333333
31689152	34787714	6	.964285714285
32424720	34787714	1	.142857142857
32624041	34787714	4	.253052503051
11109973	34817203	9	1.390151515150
14757134	34817203	1	.090909090909
17617834	34817203	1	.142857142857
1648344	34819143	1	.100000000000
8817087	34819143	1	.200000000000
12676734	34819143	3	.357575757575
16966234	34819143	13	6.283333333331
23327442	34819143	1	.333333333333
23600538	34819143	1	.166666666666
28278256	34819143	3	.465909090909
33024717	34819143	1	.125000000000
4555264	34821621	1	.142857142857
870892	34824515	7	1.866666666666
1353032	34824515	5	1.304761904761
17470599	34824515	5	1.708333333333
967163	34827942	2	.309523809523
9653699	34852104	5	.370541075085
20803183	34852104	1	.050000000000
24015510	34852104	1	.008264462809
16022174	34855558	6	1.042857142857
28347257	34859649	2	.108187134502
32116231	34861270	6	.903968253968
2828550	34864346	6	.532911532910
19173490	34864346	6	.532911532910
25872203	34864346	8	.755133755132
27134475	34864346	24	3.910317460313
27266677	34866930	1	.166666666666
29236325	34871199	1	.125000000000
3626701	34882979	1	.047619047619
4951541	34882979	4	.899999999999
15009347	34882979	2	.200000000000
17295516	34883449	7	.977777777777
23546993	34883449	8	1.527777777775
7587664	34883882	1	.111111111111
7846022	34890372	1	.500000000000
12189591	34890372	1	.200000000000
12676734	34893945	1	.083333333333
5031463	34894842	2	.533333333333
33450686	34894842	4	.416305916305
13103611	34908710	21	3.745238095233
23553415	34908710	2	.700000000000
10378786	34930829	1	.125000000000
6588941	34932087	7	.963095238094
8210448	34932087	1	.045454545454
8784536	34932087	4	1.058823529410
8895650	34932087	3	.472222222222
16738352	34932087	1	.250000000000
19617446	34932087	9	1.410714285712
27266677	34932087	1	.333333333333
31514475	34932087	6	1.616666666666
31552575	34932087	7	.945238095237
33533845	34932087	1	.125000000000
1250652	34950623	1	.125000000000
2722709	34950623	1	.142857142857
2828550	34953828	1	.018518518518
4105024	34953828	7	1.132936507935
18399556	34953828	1	.111111111111
28333353	34953828	1	.111111111111
1129064	34961098	1	.100000000000
34365775	34961098	1	.500000000000
11816215	34965460	6	.694877344876
15407010	34965460	1	.142857142857
690847	34981606	3	.243589743589
9946768	34981606	36	4.569679837067
13549680	34981606	4	.252442907333
14026659	34981606	1	.055555555555
14090773	34981606	1	.111111111111
15407010	34981606	53	5.570614019205
2459396	34982032	1	.142857142857
3758026	34982032	12	2.269047619044
13548294	34982032	1	.111111111111
15397830	34982032	1	.250000000000
1686223	34994349	1	.200000000000
14856512	34994349	2	.833333333333
22349188	34994349	21	7.683333333330
27899763	34994349	1	.166666666666
31398604	34994659	1	.125000000000
3276521	35001244	3	.344780219780
5642937	35001244	2	.450000000000
5893981	35001244	18	2.837240537239
8391248	35001244	15	2.654304029301
9305877	35001244	1	.111111111111
22876550	35001244	6	.977380952380
24224001	35001244	1	.142857142857
31346737	35001244	1	.100000000000
32042998	35001244	12	2.061904761900
8318633	35015139	19	3.777380952376
13279517	35045830	4	.766666666666
629518	35054217	2	.342857142857
24443215	37768836	1	.200000000000
34457867	37779775	1	.125000000000
1005159	37779776	6	2.041666666666
31087543	37799122	1	.052631578947
31287819	37799122	3	.419298245613
32317137	37799122	1	.052631578947
2789175	37854755	12	.983451969646
3647878	37854755	2	.143589743589
3896029	37854755	1	.031250000000
11606903	37854755	4	.385964912279
18142954	37854755	1	.071428571428
22135325	37854755	62	6.998825793211
25196940	37854755	1	.052631578947
29301117	37854755	2	.267857142857
33631506	37854755	1	.066666666666
34479995	37854755	1	.111111111111
14112572	37855556	1	.142857142857
26506167	37855556	3	.916666666666
9260810	37868690	1	.166666666666
29072422	37868690	4	.559523809523
3771801	37890469	1	.055555555555
12281814	37890469	5	1.199999999999
14486791	37890469	6	1.319047619047
15465764	37890469	14	2.659523809521
18822739	37890469	5	.634559884558
24945968	37890469	2	.267857142857
9859118	37906762	1	.200000000000
17833983	37906762	1	.200000000000
32327144	37906762	2	.499999999999
26060697	37908687	7	.885714285713
26174093	37908687	9	1.355158730155
27266677	37908687	1	.111111111111
1181941	37909030	8	1.339285714285
9949300	37909030	1	.250000000000
13037876	37909030	3	1.000000000000
25234907	37924953	3	.392857142857
27899763	37924953	7	1.041269841268
1185134	37937397	2	.103238866396
15545484	37937397	11	1.582056832055
17618875	37937397	25	3.066333155146
17829873	37937397	4	.247076023390
34819143	37937397	1	.250000000000
25265588	37940099	1	.166666666666
32395310	37940099	1	.090909090909
34586654	37940099	1	.166666666666
23910200	37951574	1	.045454545454
214684	37962323	1	.083333333333
21878594	37962323	12	1.585761460761
36314379	37962323	1	.083333333333
15136975	37989034	1	.166666666666
20330893	37989034	1	.200000000000
6609665	37991314	3	.342857142856
27108799	37991314	1	.250000000000
3276521	37998735	1	.100000000000
28076956	37998735	3	.476190476189
12098887	38004623	5	.601623376623
13754159	38004623	1	.090909090909
29238743	38004623	1	.090909090909
8169942	38004811	6	1.342857142855
30681063	38004811	7	1.277380952380
3754568	38022020	4	.405128205127
19135593	38022020	5	1.207575757575
26764591	38024315	1	.166666666666
15240990	38040673	1	.166666666666
28519273	38040673	4	1.116666666666
37191721	38040673	7	2.283333333332
5570154	38049929	8	1.453267973855
35106242	38049929	22	4.629133774720
3896029	38066821	1	.111111111111
11606903	38066821	2	.392857142857
24013514	38066821	1	.166666666666
22538137	38108609	1	.066666666666
10211638	38108838	2	.416666666666
13285180	38108838	1	.142857142857
17554137	38108838	1	.050000000000
35068428	38108838	1	.050000000000
17239148	38150801	1	.045454545454
17295297	38150801	1	.066666666666
18393189	38150801	1	.066666666666
34861270	38150801	2	.133333333333
15407310	38155102	4	.371428571426
36513681	38155102	17	3.505494505491
26748325	38155512	1	.200000000000
27844097	38155512	17	1.838560459145
34846943	38155512	1	.333333333333
3186071	38168726	15	2.834126984123
24700964	38168726	10	1.473015873015
31964947	38170356	1	.076923076923
35990374	38170356	2	.250000000000
23502057	38179664	1	.111111111111
24602292	38179664	1	.142857142857
37657264	38179664	6	.602319902319
4622512	38181153	1	.333333333333
5066016	38187349	1	.166666666666
25910141	38187349	3	.278943278943
34950623	38187349	1	.200000000000
32906700	38188148	1	.200000000000
9557260	38191309	1	.090909090909
11657587	38191309	1	.200000000000
23596622	38191309	2	.181818181818
10348707	38197460	1	.200000000000
14510511	38197460	6	.904401154400
16037878	38197460	7	1.021800421800
24193882	38197460	1	.100000000000
24404735	38197460	3	.525000000000
28076709	38197460	2	.233766233766
31065644	38197460	5	.677380952380
32949462	38197460	1	.250000000000
33104282	38197460	1	.250000000000
35218249	38197460	3	.535714285714
8868202	38197628	4	.766666666666
15664172	38197628	3	.378968253968
28118354	38197628	4	.634523809523
17886983	38216679	1	.333333333333
3031579	38222055	6	.426611705286
3201593	38222055	9	1.986111111110
7586238	38222055	3	.382575757575
